-9.999992774631703e-01  1.854262610288199e-06
-9.999961929984418e-01  4.316365960975313e-06
-9.999906438176190e-01  6.782104379161898e-06
-9.999826287018624e-01  9.248142726719919e-06
-9.999721475199679e-01  1.171422184058043e-05
-9.999592002617308e-01  1.418029110729422e-05
-9.999437869470686e-01  1.664633263912334e-05
-9.999259076090855e-01  1.911233634077039e-05
-9.999055622895714e-01  2.157829451585786e-05
-9.998827510375049e-01  2.404420034891663e-05
-9.998574739084718e-01  2.651004739238551e-05
-9.998297309644102e-01  2.897582936855082e-05
-9.997995222734886e-01  3.144154008456951e-05
-9.997668479100440e-01  3.390717339266473e-05
-9.997317079545468e-01  3.637272317056452e-05
-9.996941024935820e-01  3.883818331096146e-05
-9.996540316198368e-01  4.130354771577192e-05
-9.996114954320932e-01  4.376881029283022e-05
-9.995664940352232e-01  4.623396495388856e-05
-9.995190275401860e-01  4.869900561341968e-05
-9.994690960640248e-01  5.116392618783497e-05
-9.994166997298660e-01  5.362872059499602e-05
-9.993618386669175e-01  5.609338275386743e-05
-9.993045130104677e-01  5.855790658435264e-05
-9.992447229018847e-01  6.102228600712977e-05
-9.991824684886156e-01  6.348651494349779e-05
-9.991177499241859e-01  6.595058731539847e-05
-9.990505673681987e-01  6.841449704538910e-05
-9.989809209863347e-01  7.087823805645149e-05
-9.989088109503510e-01  7.334180427217635e-05
-9.988342374380809e-01  7.580518961665821e-05
-9.987572006334332e-01  7.826838801445291e-05
-9.986777007263924e-01  8.073139339068419e-05
-9.985957379130171e-01  8.319419967097206e-05
-9.985113123954404e-01  8.565680078144710e-05
-9.984244243818686e-01  8.811919064879719e-05
-9.983350740865815e-01  9.058136320021757e-05
-9.982432617299309e-01  9.304331236351278e-05
-9.981489875383410e-01  9.550503206701415e-05
-9.980522517443072e-01  9.796651623962138e-05
-9.979530545863956e-01  1.004277588108454e-04
-9.978513963092427e-01  1.028887537108027e-04
-9.977472771635542e-01  1.053494948702328e-04
-9.976406974061053e-01  1.078099762204896e-04
-9.975316572997389e-01  1.102701916935748e-04
-9.974201571133663e-01  1.127301352221585e-04
-9.973061971219650e-01  1.151898007395936e-04
-9.971897776065795e-01  1.176491821798931e-04
-9.970708988543194e-01  1.201082734777986e-04
-9.969495611583595e-01  1.225670685687548e-04
-9.968257648179388e-01  1.250255613889642e-04
-9.966995101383596e-01  1.274837458753451e-04
-9.965707974309868e-01  1.299416159655930e-04
-9.964396270132476e-01  1.323991655981839e-04
-9.963059992086299e-01  1.348563887123608e-04
-9.961699143466823e-01  1.373132792482089e-04
-9.960313727630127e-01  1.397698311466202e-04
-9.958903747992877e-01  1.422260383492994e-04
-9.957469208032318e-01  1.446818947988482e-04
-9.956010111286265e-01  1.471373944386918e-04
-9.954526461353095e-01  1.495925312131440e-04
-9.953018261891736e-01  1.520472990674420e-04
-9.951485516621660e-01  1.545016919477002e-04
