-9.998008656589589e-01  5.110260636947164e-04
-9.989509216740347e-01  1.189234327793273e-03
-9.974224136132905e-01  1.867639230771998e-03
-9.952160405989081e-01  2.544862054010333e-03
-9.923332606161664e-01  3.220372733926294e-03
-9.887760230715261e-01  3.893699862901458e-03
-9.845467424134106e-01  4.564382540882141e-03
-9.796482918210423e-01  5.231963814295523e-03
-9.740840000102280e-01  5.895989499283734e-03
-9.678576485579723e-01  6.556008071671640e-03
-9.609734691715827e-01  7.211570832379622e-03
-9.534361407422758e-01  7.862232157690016e-03
-9.452507861314756e-01  8.507549778652354e-03
-9.364229686716758e-01  9.147085070737646e-03
-9.269586883757737e-01  9.780403346497530e-03
-9.168643778536237e-01  1.040707414812519e-02
-9.061468979367375e-01  1.102667153842815e-02
-8.948135330131572e-01  1.163877438940373e-02
-8.828719860751700e-01  1.224296666791651e-02
-8.703303734829442e-01  1.283883771812431e-02
-8.571972194474828e-01  1.342598254037431e-02
-8.434814502365489e-01  1.400400206632942e-02
-8.291923881074365e-01  1.457250343011170e-02
-8.143397449706764e-01  1.513110023525920e-02
-7.989336157889579e-01  1.567941281730605e-02
-7.829844717157360e-01  1.621706850180000e-02
-7.665031529781774e-01  1.674370185757722e-02
-7.495008615092763e-01  1.725895494512128e-02
-7.319891533341408e-01  1.776247755983327e-02
-7.139799307156220e-01  1.825392747004868e-02
-6.954854340646219e-01  1.873297064963700e-02
-6.765182336205763e-01  1.919928150502586e-02
-6.570912209077655e-01  1.965254309649500e-02
-6.372175999732599e-01  2.009244735358924e-02
-6.169108784124537e-01  2.051869528450371e-02
-5.961848581882867e-01  2.093099717929983e-02
-5.750536262503936e-01  2.132907280681135e-02
-5.535315449605561e-01  2.171265160511065e-02
-5.316332423309659e-01  2.208147286540036e-02
-5.093736020819319e-01  2.243528590921133e-02
-4.867677535257903e-01  2.277385025878068e-02
-4.638310612838922e-01  2.309693580049860e-02
-4.405791148436583e-01  2.340432294131002e-02
-4.170277179627980e-01  2.369580275796654e-02
-3.931928779278950e-01  2.397117713902535e-02
-3.690907946746593e-01  2.423025891950078e-02
-3.447378497772408e-01  2.447287200807581e-02
-3.201505953140887e-01  2.469885150678565e-02
-2.953457426179223e-01  2.490804382309533e-02
-2.703401509174620e-01  2.510030677429262e-02
-2.451508158786387e-01  2.527550968412534e-02
-2.197948580530703e-01  2.543353347161936e-02
-1.942895112416571e-01  2.557427073201403e-02
-1.686521107812038e-01  2.569762580976324e-02
-1.429000817620313e-01  2.580351486354940e-02
-1.170509271845839e-01  2.589186592326855e-02
-9.112221606308470e-02  2.596261893894641e-02
-6.513157148432151e-02  2.601572582155292e-02
-3.909665862968216e-02  2.605115047568718e-02
-1.303517276857864e-02  2.606886882411022e-02
1.303517276857864e-02  2.606886882411022e-02
3.909665862968216e-02  2.605115047568718e-02
6.513157148432151e-02  2.601572582155292e-02
9.112221606308470e-02  2.596261893894641e-02
1.170509271845839e-01  2.589186592326855e-02
1.429000817620313e-01  2.580351486354940e-02
1.686521107812038e-01  2.569762580976324e-02
1.942895112416571e-01  2.557427073201403e-02
2.197948580530703e-01  2.543353347161936e-02
2.451508158786387e-01  2.527550968412534e-02
2.703401509174620e-01  2.510030677429262e-02
2.953457426179223e-01  2.490804382309533e-02
3.201505953140887e-01  2.469885150678565e-02
3.447378497772408e-01  2.447287200807581e-02
3.690907946746593e-01  2.423025891950078e-02
3.931928779278950e-01  2.397117713902535e-02
4.170277179627980e-01  2.369580275796654e-02
4.405791148436583e-01  2.340432294131002e-02
4.638310612838922e-01  2.309693580049860e-02
4.867677535257903e-01  2.277385025878068e-02
5.093736020819319e-01  2.243528590921133e-02
5.316332423309659e-01  2.208147286540036e-02
5.535315449605561e-01  2.171265160511065e-02
5.750536262503936e-01  2.132907280681135e-02
5.961848581882867e-01  2.093099717929983e-02
6.169108784124537e-01  2.051869528450371e-02
6.372175999732599e-01  2.009244735358924e-02
6.570912209077655e-01  1.965254309649500e-02
6.765182336205763e-01  1.919928150502586e-02
6.954854340646219e-01  1.873297064963700e-02
7.139799307156220e-01  1.825392747004868e-02
7.319891533341408e-01  1.776247755983327e-02
7.495008615092763e-01  1.725895494512128e-02
7.665031529781774e-01  1.674370185757722e-02
7.829844717157360e-01  1.621706850180000e-02
7.989336157889579e-01  1.567941281730605e-02
8.143397449706764e-01  1.513110023525920e-02
8.291923881074365e-01  1.457250343011170e-02
8.434814502365489e-01  1.400400206632942e-02
8.571972194474828e-01  1.342598254037431e-02
8.703303734829442e-01  1.283883771812431e-02
8.828719860751700e-01  1.224296666791651e-02
8.948135330131572e-01  1.163877438940373e-02
9.061468979367375e-01  1.102667153842815e-02
9.168643778536237e-01  1.040707414812519e-02
9.269586883757737e-01  9.780403346497530e-03
9.364229686716758e-01  9.147085070737646e-03
9.452507861314756e-01  8.507549778652354e-03
9.534361407422758e-01  7.862232157690016e-03
9.609734691715827e-01  7.211570832379622e-03
9.678576485579723e-01  6.556008071671640e-03
9.740840000102280e-01  5.895989499283734e-03
9.796482918210423e-01  5.231963814295523e-03
9.845467424134106e-01  4.564382540882141e-03
9.887760230715261e-01  3.893699862901458e-03
9.923332606161664e-01  3.220372733926294e-03
9.952160405989081e-01  2.544862054010333e-03
9.974224136132905e-01  1.867639230771998e-03
9.989509216740347e-01  1.189234327793273e-03
9.998008656589589e-01  5.110260636947164e-04
