-9.993050417357722e-01  1.783280721696263e-03
-9.963401167719553e-01  4.147033260562474e-03
-9.910133714767443e-01  6.504457968978441e-03
-9.833362538846260e-01  8.846759826363950e-03
-9.733268277899110e-01  1.116813946013114e-02
-9.610087996520538e-01  1.346304789671860e-02
-9.464113748584028e-01  1.572603047602473e-02
-9.295691721319396e-01  1.795171577569739e-02
-9.105221370785028e-01  2.013482315353022e-02
-8.893154459951141e-01  2.227017380838322e-02
-8.659993981540929e-01  2.435270256871088e-02
-8.406292962525803e-01  2.637746971505471e-02
-8.132653151227975e-01  2.833967261425950e-02
-7.839723589433414e-01  3.023465707240246e-02
-7.528199072605319e-01  3.205792835485159e-02
-7.198818501716109e-01  3.380516183714169e-02
-6.852363130542333e-01  3.547221325688239e-02
-6.489654712546573e-01  3.705512854024002e-02
-6.111553551723933e-01  3.855015317861559e-02
-5.718956462026340e-01  3.995374113272033e-02
-5.312794640198946e-01  4.126256324262347e-02
-4.894031457070530e-01  4.247351512365362e-02
-4.463660172534641e-01  4.358372452932343e-02
-4.022701579639916e-01  4.459055816375648e-02
-3.572201583376681e-01  4.549162792741809e-02
-3.113228719902110e-01  4.628479658131444e-02
-2.646871622087674e-01  4.696818281621002e-02
-2.174236437400071e-01  4.754016571483030e-02
-1.696444204239928e-01  4.799938859645835e-02
-1.214628192961206e-01  4.834476223480304e-02
-7.299312178779903e-02  4.857546744150347e-02
-2.435029266342443e-02  4.869095700913980e-02
2.435029266342443e-02  4.869095700913980e-02
7.299312178779903e-02  4.857546744150347e-02
1.214628192961206e-01  4.834476223480304e-02
1.696444204239928e-01  4.799938859645835e-02
2.174236437400071e-01  4.754016571483030e-02
2.646871622087674e-01  4.696818281621002e-02
3.113228719902110e-01  4.628479658131444e-02
3.572201583376681e-01  4.549162792741809e-02
4.022701579639916e-01  4.459055816375648e-02
4.463660172534641e-01  4.358372452932343e-02
4.894031457070530e-01  4.247351512365362e-02
5.312794640198946e-01  4.126256324262347e-02
5.718956462026340e-01  3.995374113272033e-02
6.111553551723933e-01  3.855015317861559e-02
6.489654712546573e-01  3.705512854024002e-02
6.852363130542333e-01  3.547221325688239e-02
7.198818501716109e-01  3.380516183714169e-02
7.528199072605319e-01  3.205792835485159e-02
7.839723589433414e-01  3.023465707240246e-02
8.132653151227975e-01  2.833967261425950e-02
8.406292962525803e-01  2.637746971505471e-02
8.659993981540929e-01  2.435270256871088e-02
8.893154459951141e-01  2.227017380838322e-02
9.105221370785028e-01  2.013482315353022e-02
9.295691721319396e-01  1.795171577569739e-02
9.464113748584028e-01  1.572603047602473e-02
9.610087996520538e-01  1.346304789671860e-02
9.733268277899110e-01  1.116813946013114e-02
9.833362538846260e-01  8.846759826363950e-03
9.910133714767443e-01  6.504457968978441e-03
9.963401167719553e-01  4.147033260562474e-03
9.993050417357722e-01  1.783280721696263e-03
